Basin,Storm_Number,Storm_Name,Storm_Start_Date,Storm_End_Date,Storm_Year,adeck_path,adeck_path_parquet
wp,21,Disturbance,24/10/2020 00:00,28/10/2020 12:00,2020.0,./forecast_data/awp212020.dat,./forecast_data_parquet/awp212020.parquet
wp,21,Dianmu,22/09/2021 12:00,23/09/2021 18:00,2021.0,./forecast_data/awp212021.dat,./forecast_data_parquet/awp212021.parquet
wp,21,Twenty-On,12/10/2022 12:00,15/10/2022 12:00,2022.0,./forecast_data/awp212022.dat,./forecast_data_parquet/awp212022.parquet
wp,22,Noname,20/10/2003 00:00,23/10/2003 18:00,2003.0,./forecast_data/awp222003.dat,./forecast_data_parquet/awp222003.parquet
wp,22,Songda,05/01/2004 12:00,28/12/2004 00:00,2004.0,./forecast_data/awp222004.dat,./forecast_data_parquet/awp222004.parquet
wp,22,Kai-Tak,01/01/2005 12:00,02/11/2005 12:00,2005.0,./forecast_data/awp222005.dat,./forecast_data_parquet/awp222005.parquet
wp,22,Disturbance,27/10/2006 00:00,04/11/2006 00:00,2006.0,./forecast_data/awp222006.dat,./forecast_data_parquet/awp222006.parquet
wp,22,Disturbance,12/11/2007 12:00,13/11/2007 00:00,2007.0,./forecast_data/awp222007.dat,./forecast_data_parquet/awp222007.parquet
wp,22,Disturbance,14/10/2008 12:00,15/10/2008 12:00,2008.0,./forecast_data/awp222008.dat,./forecast_data_parquet/awp222008.parquet
wp,22,Disturbance,14/10/2009 00:00,26/10/2009 00:00,2009.0,./forecast_data/awp222009.dat,./forecast_data_parquet/awp222009.parquet
wp,22,Disturbance,28/09/2011 06:00,05/10/2011 12:00,2011.0,./forecast_data/awp222011.dat,./forecast_data_parquet/awp222011.parquet
wp,22,Disturbance,07/10/2012 18:00,19/10/2012 06:00,2012.0,./forecast_data/awp222012.dat,./forecast_data_parquet/awp222012.parquet
wp,22,Disturbance,30/09/2013 06:00,07/10/2013 00:00,2013.0,./forecast_data/awp222013.dat,./forecast_data_parquet/awp222013.parquet
wp,22,Disturbance,01/12/2014 12:00,13/12/2014 00:00,2014.0,./forecast_data/awp222014.dat,./forecast_data_parquet/awp222014.parquet
wp,22,Disturbance,01/10/2015 00:00,05/10/2015 12:00,2015.0,./forecast_data/awp222015.dat,./forecast_data_parquet/awp222015.parquet
wp,22,Disturbance,05/10/2016 12:00,14/10/2016 06:00,2016.0,./forecast_data/awp222016.dat,./forecast_data_parquet/awp222016.parquet
wp,22,Disturbance,23/09/2017 18:00,25/09/2017 06:00,2017.0,./forecast_data/awp222017.dat,./forecast_data_parquet/awp222017.parquet
wp,22,Disturbance,15/08/2018 12:00,25/08/2018 00:00,2018.0,./forecast_data/awp222018.dat,./forecast_data_parquet/awp222018.parquet
wp,22,Disturbance,19/10/2019 00:00,26/10/2019 00:00,2019.0,./forecast_data/awp222019.dat,./forecast_data_parquet/awp222019.parquet
wp,22,Disturbance,28/10/2020 00:00,06/11/2020 12:00,2020.0,./forecast_data/awp222020.dat,./forecast_data_parquet/awp222020.parquet
wp,22,Lionrock,07/10/2021 06:00,10/10/2021 18:00,2021.0,./forecast_data/awp222021.dat,./forecast_data_parquet/awp222021.parquet
wp,22,Sonca,14/10/2022 00:00,15/10/2022 06:00,2022.0,./forecast_data/awp222022.dat,./forecast_data_parquet/awp222022.parquet
wp,23,Noname,07/10/2003 12:00,28/10/2003 06:00,2003.0,./forecast_data/awp232003.dat,./forecast_data_parquet/awp232003.parquet
wp,23,Sarika,05/01/2004 12:00,07/09/2004 18:00,2004.0,./forecast_data/awp232004.dat,./forecast_data_parquet/awp232004.parquet
wp,23,Tembin,09/10/2005 12:00,11/11/2005 18:00,2005.0,./forecast_data/awp232005.dat,./forecast_data_parquet/awp232005.parquet
wp,23,Disturbance,09/11/2006 00:00,14/11/2006 12:00,2006.0,./forecast_data/awp232006.dat,./forecast_data_parquet/awp232006.parquet
wp,23,Disturbance,19/11/2007 12:00,27/11/2007 00:00,2007.0,./forecast_data/awp232007.dat,./forecast_data_parquet/awp232007.parquet
wp,23,Disturbance,19/10/2008 00:00,20/10/2008 00:00,2008.0,./forecast_data/awp232008.dat,./forecast_data_parquet/awp232008.parquet
wp,23,Disturbance,26/10/2009 00:00,02/11/2009 12:00,2009.0,./forecast_data/awp232009.dat,./forecast_data_parquet/awp232009.parquet
wp,23,Disturbance,11/10/2011 18:00,14/10/2011 18:00,2011.0,./forecast_data/awp232011.dat,./forecast_data_parquet/awp232011.parquet
wp,23,Disturbance,14/10/2012 06:00,19/10/2012 18:00,2012.0,./forecast_data/awp232012.dat,./forecast_data_parquet/awp232012.parquet
wp,23,Disturbance,03/10/2013 12:00,08/10/2013 18:00,2013.0,./forecast_data/awp232013.dat,./forecast_data_parquet/awp232013.parquet
wp,23,Jangmi,28/12/2014 06:00,31/12/2014 18:00,2014.0,./forecast_data/awp232014.dat,./forecast_data_parquet/awp232014.parquet
wp,23,Disturbance,01/01/2015 06:00,08/10/2015 12:00,2015.0,./forecast_data/awp232015.dat,./forecast_data_parquet/awp232015.parquet
wp,23,Disturbance,08/10/2016 12:00,13/10/2016 06:00,2016.0,./forecast_data/awp232016.dat,./forecast_data_parquet/awp232016.parquet
wp,23,Disturbance,08/10/2017 18:00,10/10/2017 06:00,2017.0,./forecast_data/awp232017.dat,./forecast_data_parquet/awp232017.parquet
wp,23,Disturbance,17/08/2018 18:00,24/08/2018 00:00,2018.0,./forecast_data/awp232018.dat,./forecast_data_parquet/awp232018.parquet
wp,23,Disturbance,29/10/2019 18:00,11/11/2019 06:00,2019.0,./forecast_data/awp232019.dat,./forecast_data_parquet/awp232019.parquet
wp,23,Disturbance,29/10/2020 12:00,07/11/2020 18:00,2020.0,./forecast_data/awp232020.dat,./forecast_data_parquet/awp232020.parquet
wp,23,Namtheun,10/10/2021 00:00,18/10/2021 00:00,2021.0,./forecast_data/awp232021.dat,./forecast_data_parquet/awp232021.parquet
wp,23,Nesat,14/10/2022 18:00,20/10/2022 18:00,2022.0,./forecast_data/awp232022.dat,./forecast_data_parquet/awp232022.parquet
wp,24,Melor,28/10/2003 00:00,04/11/2003 00:00,2003.0,./forecast_data/awp242003.dat,./forecast_data_parquet/awp242003.parquet
wp,24,Haima,11/01/2004 12:00,13/09/2004 18:00,2004.0,./forecast_data/awp242004.dat,./forecast_data_parquet/awp242004.parquet
wp,24,Bolaven,09/11/2005 18:00,20/11/2005 12:00,2005.0,./forecast_data/awp242005.dat,./forecast_data_parquet/awp242005.parquet
wp,24,Disturbance,26/11/2006 00:00,06/12/2006 00:00,2006.0,./forecast_data/awp242006.dat,./forecast_data_parquet/awp242006.parquet
wp,24,Disturbance,20/11/2007 12:00,28/11/2007 00:00,2007.0,./forecast_data/awp242007.dat,./forecast_data_parquet/awp242007.parquet
wp,24,Disturbance,07/11/2008 00:00,07/11/2008 12:00,2008.0,./forecast_data/awp242008.dat,./forecast_data_parquet/awp242008.parquet
wp,24,Disturbance,03/11/2009 00:00,03/11/2009 00:00,2009.0,./forecast_data/awp242009.dat,./forecast_data_parquet/awp242009.parquet
wp,24,Disturbance,07/11/2011 12:00,08/11/2011 12:00,2011.0,./forecast_data/awp242011.dat,./forecast_data_parquet/awp242011.parquet
wp,24,Disturbance,24/10/2012 00:00,29/10/2012 12:00,2012.0,./forecast_data/awp242012.dat,./forecast_data_parquet/awp242012.parquet
wp,24,Disturbance,08/10/2013 18:00,15/10/2013 12:00,2013.0,./forecast_data/awp242013.dat,./forecast_data_parquet/awp242013.parquet
wp,24,Disturbance,13/10/2015 00:00,22/10/2015 00:00,2015.0,./forecast_data/awp242015.dat,./forecast_data_parquet/awp242015.parquet
wp,24,Disturbance,12/10/2016 12:00,19/10/2016 18:00,2016.0,./forecast_data/awp242016.dat,./forecast_data_parquet/awp242016.parquet
wp,24,Disturbance,12/10/2017 12:00,16/10/2017 12:00,2017.0,./forecast_data/awp242017.dat,./forecast_data_parquet/awp242017.parquet
wp,24,Disturbance,23/08/2018 18:00,25/08/2018 06:00,2018.0,./forecast_data/awp242018.dat,./forecast_data_parquet/awp242018.parquet
wp,24,Disturbance,02/11/2019 18:00,10/11/2019 06:00,2019.0,./forecast_data/awp242019.dat,./forecast_data_parquet/awp242019.parquet
wp,24,Disturbance,08/11/2020 12:00,11/11/2020 06:00,2020.0,./forecast_data/awp242020.dat,./forecast_data_parquet/awp242020.parquet
wp,24,Kompasu,10/10/2021 06:00,14/10/2021 18:00,2021.0,./forecast_data/awp242021.dat,./forecast_data_parquet/awp242021.parquet
wp,24,Haitang,18/10/2022 00:00,19/10/2022 12:00,2022.0,./forecast_data/awp242022.dat,./forecast_data_parquet/awp242022.parquet
wp,25,Nepartak,10/11/2003 12:00,19/11/2003 12:00,2003.0,./forecast_data/awp252003.dat,./forecast_data_parquet/awp252003.parquet
wp,25,Meari,21/08/2004 18:00,25/12/2004 00:00,2004.0,./forecast_data/awp252004.dat,./forecast_data_parquet/awp252004.parquet
wp,25,Noname,06/11/2005 12:00,20/12/2005 12:00,2005.0,./forecast_data/awp252005.dat,./forecast_data_parquet/awp252005.parquet
wp,25,Disturbance,07/12/2006 00:00,14/12/2006 00:00,2006.0,./forecast_data/awp252006.dat,./forecast_data_parquet/awp252006.parquet
wp,25,Disturbance,16/11/2008 00:00,16/11/2008 12:00,2008.0,./forecast_data/awp252008.dat,./forecast_data_parquet/awp252008.parquet
wp,25,Disturbance,08/11/2009 00:00,09/11/2009 12:00,2009.0,./forecast_data/awp252009.dat,./forecast_data_parquet/awp252009.parquet
wp,25,Disturbance,05/12/2011 00:00,05/12/2011 06:00,2011.0,./forecast_data/awp252011.dat,./forecast_data_parquet/awp252011.parquet
wp,25,Disturbance,14/11/2012 12:00,15/11/2012 00:00,2012.0,./forecast_data/awp252012.dat,./forecast_data_parquet/awp252012.parquet
wp,25,Disturbance,10/10/2013 12:00,16/10/2013 06:00,2013.0,./forecast_data/awp252013.dat,./forecast_data_parquet/awp252013.parquet
wp,25,Disturbance,13/10/2015 06:00,25/10/2015 06:00,2015.0,./forecast_data/awp252015.dat,./forecast_data_parquet/awp252015.parquet
wp,25,Disturbance,14/10/2016 18:00,21/10/2016 18:00,2016.0,./forecast_data/awp252016.dat,./forecast_data_parquet/awp252016.parquet
wp,25,Disturbance,15/10/2017 12:00,23/10/2017 12:00,2017.0,./forecast_data/awp252017.dat,./forecast_data_parquet/awp252017.parquet
wp,25,Disturbance,27/08/2018 12:00,04/09/2018 12:00,2018.0,./forecast_data/awp252018.dat,./forecast_data_parquet/awp252018.parquet
wp,25,Disturbance,05/11/2019 18:00,11/11/2019 06:00,2019.0,./forecast_data/awp252019.dat,./forecast_data_parquet/awp252019.parquet
wp,25,Disturbance,09/11/2020 06:00,16/11/2020 00:00,2020.0,./forecast_data/awp252020.dat,./forecast_data_parquet/awp252020.parquet
wp,25,Malou,24/10/2021 00:00,29/10/2021 18:00,2021.0,./forecast_data/awp252021.dat,./forecast_data_parquet/awp252021.parquet
wp,25,Twenty-Fi,20/10/2022 00:00,23/10/2022 06:00,2022.0,./forecast_data/awp252022.dat,./forecast_data_parquet/awp252022.parquet
wp,26,Lupit,16/11/2003 00:00,01/12/2003 06:00,2003.0,./forecast_data/awp262003.dat,./forecast_data_parquet/awp262003.parquet
wp,26,Ma-On,06/01/2004 12:00,08/12/2004 12:00,2004.0,./forecast_data/awp262004.dat,./forecast_data_parquet/awp262004.parquet
wp,26,Disturbance,17/12/2006 12:00,18/12/2006 12:00,2006.0,./forecast_data/awp262006.dat,./forecast_data_parquet/awp262006.parquet
wp,26,Disturbance,29/11/2007 00:00,29/11/2007 00:00,2007.0,./forecast_data/awp262007.dat,./forecast_data_parquet/awp262007.parquet
wp,26,Disturbance,16/11/2008 12:00,17/11/2008 12:00,2008.0,./forecast_data/awp262008.dat,./forecast_data_parquet/awp262008.parquet
wp,26,Disturbance,22/11/2009 00:00,02/12/2009 12:00,2009.0,./forecast_data/awp262009.dat,./forecast_data_parquet/awp262009.parquet
wp,26,Disturbance,12/12/2011 12:00,13/12/2011 18:00,2011.0,./forecast_data/awp262011.dat,./forecast_data_parquet/awp262011.parquet
wp,26,Disturbance,26/11/2012 00:00,09/12/2012 06:00,2012.0,./forecast_data/awp262012.dat,./forecast_data_parquet/awp262012.parquet
wp,26,Disturbance,16/10/2013 00:00,25/10/2013 18:00,2013.0,./forecast_data/awp262013.dat,./forecast_data_parquet/awp262013.parquet
wp,26,Disturbance,22/10/2015 00:00,23/10/2015 00:00,2015.0,./forecast_data/awp262015.dat,./forecast_data_parquet/awp262015.parquet
wp,26,Disturbance,02/11/2016 18:00,07/11/2016 12:00,2016.0,./forecast_data/awp262016.dat,./forecast_data_parquet/awp262016.parquet
wp,26,Disturbance,19/10/2017 00:00,20/10/2017 06:00,2017.0,./forecast_data/awp262017.dat,./forecast_data_parquet/awp262017.parquet
wp,26,Disturbance,07/09/2018 00:00,16/09/2018 12:00,2018.0,./forecast_data/awp262018.dat,./forecast_data_parquet/awp262018.parquet
wp,26,Disturbance,11/11/2019 18:00,17/11/2019 18:00,2019.0,./forecast_data/awp262019.dat,./forecast_data_parquet/awp262019.parquet
wp,26,Disturbance,20/12/2020 00:00,25/12/2020 00:00,2020.0,./forecast_data/awp262020.dat,./forecast_data_parquet/awp262020.parquet
wp,26,Twenty-Si,26/10/2021 06:00,27/10/2021 06:00,2021.0,./forecast_data/awp262021.dat,./forecast_data_parquet/awp262021.parquet
wp,26,Nalgae,27/10/2022 00:00,03/11/2022 18:00,2022.0,./forecast_data/awp262022.dat,./forecast_data_parquet/awp262022.parquet
wp,27,Noname,20/12/2003 12:00,27/12/2003 18:00,2003.0,./forecast_data/awp272003.dat,./forecast_data_parquet/awp272003.parquet
wp,27,Tokage,13/01/2004 06:00,14/12/2004 00:00,2004.0,./forecast_data/awp272004.dat,./forecast_data_parquet/awp272004.parquet
wp,27,Disturbance,10/12/2008 12:00,18/12/2008 00:00,2008.0,./forecast_data/awp272008.dat,./forecast_data_parquet/awp272008.parquet
wp,27,Disturbance,23/11/2009 12:00,24/11/2009 12:00,2009.0,./forecast_data/awp272009.dat,./forecast_data_parquet/awp272009.parquet
wp,27,Disturbance,14/12/2011 12:00,19/12/2011 12:00,2011.0,./forecast_data/awp272011.dat,./forecast_data_parquet/awp272011.parquet
wp,27,Disturbance,24/12/2012 18:00,28/12/2012 18:00,2012.0,./forecast_data/awp272012.dat,./forecast_data_parquet/awp272012.parquet
wp,27,Disturbance,19/10/2013 06:00,20/10/2013 12:00,2013.0,./forecast_data/awp272013.dat,./forecast_data_parquet/awp272013.parquet
wp,27,Disturbance,17/11/2015 00:00,26/11/2015 18:00,2015.0,./forecast_data/awp272015.dat,./forecast_data_parquet/awp272015.parquet
wp,27,Disturbance,09/11/2016 18:00,13/11/2016 00:00,2016.0,./forecast_data/awp272016.dat,./forecast_data_parquet/awp272016.parquet
wp,27,Disturbance,19/10/2017 18:00,29/10/2017 18:00,2017.0,./forecast_data/awp272017.dat,./forecast_data_parquet/awp272017.parquet
wp,27,Disturbance,10/09/2018 00:00,13/09/2018 12:00,2018.0,./forecast_data/awp272018.dat,./forecast_data_parquet/awp272018.parquet
wp,27,Disturbance,12/11/2019 18:00,17/11/2019 18:00,2019.0,./forecast_data/awp272019.dat,./forecast_data_parquet/awp272019.parquet
wp,27,Nyatoh,29/11/2021 18:00,04/12/2021 06:00,2021.0,./forecast_data/awp272021.dat,./forecast_data_parquet/awp272021.parquet
wp,27,Banyan,30/10/2022 18:00,01/11/2022 00:00,2022.0,./forecast_data/awp272022.dat,./forecast_data_parquet/awp272022.parquet
wp,28,Nock-Ten,15/09/2004 00:00,16/11/2004 18:00,2004.0,./forecast_data/awp282004.dat,./forecast_data_parquet/awp282004.parquet
wp,28,Disturbance,20/10/2013 12:00,26/10/2013 06:00,2013.0,./forecast_data/awp282013.dat,./forecast_data_parquet/awp282013.parquet
wp,28,Disturbance,11/12/2015 12:00,17/12/2015 06:00,2015.0,./forecast_data/awp282015.dat,./forecast_data_parquet/awp282015.parquet
wp,28,Disturbance,11/11/2016 00:00,13/11/2016 18:00,2016.0,./forecast_data/awp282016.dat,./forecast_data_parquet/awp282016.parquet
wp,28,Disturbance,01/11/2017 18:00,04/11/2017 12:00,2017.0,./forecast_data/awp282017.dat,./forecast_data_parquet/awp282017.parquet
wp,28,Disturbance,20/09/2018 18:00,30/09/2018 18:00,2018.0,./forecast_data/awp282018.dat,./forecast_data_parquet/awp282018.parquet
wp,28,Disturbance,12/11/2019 18:00,23/11/2019 18:00,2019.0,./forecast_data/awp282019.dat,./forecast_data_parquet/awp282019.parquet
wp,28,Rai,13/12/2021 00:00,21/12/2021 18:00,2021.0,./forecast_data/awp282021.dat,./forecast_data_parquet/awp282021.parquet
wp,28,Yamaneko,12/11/2022 12:00,15/11/2022 00:00,2022.0,./forecast_data/awp282022.dat,./forecast_data_parquet/awp282022.parquet
wp,29,Muifa,12/11/2004 00:00,26/11/2004 00:00,2004.0,./forecast_data/awp292004.dat,./forecast_data_parquet/awp292004.parquet
wp,29,Disturbance,29/10/2013 12:00,04/11/2013 12:00,2013.0,./forecast_data/awp292013.dat,./forecast_data_parquet/awp292013.parquet
wp,29,Disturbance,16/12/2015 18:00,18/12/2015 06:00,2015.0,./forecast_data/awp292015.dat,./forecast_data_parquet/awp292015.parquet
wp,29,Disturbance,24/11/2016 12:00,28/11/2016 12:00,2016.0,./forecast_data/awp292016.dat,./forecast_data_parquet/awp292016.parquet
wp,29,Disturbance,06/11/2017 06:00,08/11/2017 18:00,2017.0,./forecast_data/awp292017.dat,./forecast_data_parquet/awp292017.parquet
wp,29,Disturbance,26/09/2018 12:00,26/09/2018 18:00,2018.0,./forecast_data/awp292018.dat,./forecast_data_parquet/awp292018.parquet
wp,29,Disturbance,25/11/2019 18:00,06/12/2019 06:00,2019.0,./forecast_data/awp292019.dat,./forecast_data_parquet/awp292019.parquet
wp,29,Twenty-Ni,16/12/2021 18:00,17/12/2021 12:00,2021.0,./forecast_data/awp292021.dat,./forecast_data_parquet/awp292021.parquet
wp,29,Pakhar,10/12/2022 18:00,13/12/2022 00:00,2022.0,./forecast_data/awp292022.dat,./forecast_data_parquet/awp292022.parquet
wp,30,Nanmadol,27/11/2004 06:00,03/12/2004 18:00,2004.0,./forecast_data/awp302004.dat,./forecast_data_parquet/awp302004.parquet
wp,30,Disturbance,03/11/2013 12:00,19/11/2013 12:00,2013.0,./forecast_data/awp302013.dat,./forecast_data_parquet/awp302013.parquet
wp,30,Nock-Ten,21/12/2016 06:00,28/12/2016 06:00,2016.0,./forecast_data/awp302016.dat,./forecast_data_parquet/awp302016.parquet
wp,30,Disturbance,09/11/2017 00:00,14/11/2017 00:00,2017.0,./forecast_data/awp302017.dat,./forecast_data_parquet/awp302017.parquet
wp,30,Disturbance,28/09/2018 00:00,06/10/2018 18:00,2018.0,./forecast_data/awp302018.dat,./forecast_data_parquet/awp302018.parquet
wp,30,Disturbance,25/11/2019 18:00,29/12/2019 06:00,2019.0,./forecast_data/awp302019.dat,./forecast_data_parquet/awp302019.parquet
wp,31,Talas,08/12/2004 18:00,19/12/2004 12:00,2004.0,./forecast_data/awp312004.dat,./forecast_data_parquet/awp312004.parquet
wp,31,Disturbance,03/11/2013 12:00,11/11/2013 12:00,2013.0,./forecast_data/awp312013.dat,./forecast_data_parquet/awp312013.parquet
wp,31,Disturbance,17/11/2017 12:00,19/11/2017 12:00,2017.0,./forecast_data/awp312017.dat,./forecast_data_parquet/awp312017.parquet
wp,31,Disturbance,21/10/2018 12:00,02/11/2018 12:00,2018.0,./forecast_data/awp312018.dat,./forecast_data_parquet/awp312018.parquet
wp,31,Disturbance,21/12/2019 18:00,22/12/2019 00:00,2019.0,./forecast_data/awp312019.dat,./forecast_data_parquet/awp312019.parquet
wp,32,Noru,20/01/2004 06:00,21/12/2004 06:00,2004.0,./forecast_data/awp322004.dat,./forecast_data_parquet/awp322004.parquet
wp,32,Disturbance,14/11/2013 12:00,15/11/2013 18:00,2013.0,./forecast_data/awp322013.dat,./forecast_data_parquet/awp322013.parquet
wp,32,Disturbance,13/12/2017 18:00,24/12/2017 06:00,2017.0,./forecast_data/awp322017.dat,./forecast_data_parquet/awp322017.parquet
wp,32,Disturbance,17/11/2018 18:00,21/11/2018 12:00,2018.0,./forecast_data/awp322018.dat,./forecast_data_parquet/awp322018.parquet
wp,32,Disturbance,11/05/2020 18:00,12/05/2020 00:00,2020.0,./forecast_data/awp322020.dat,./forecast_data_parquet/awp322020.parquet
wp,33,Disturbance,03/12/2013 18:00,03/12/2013 18:00,2013.0,./forecast_data/awp332013.dat,./forecast_data_parquet/awp332013.parquet
wp,33,Disturbance,20/12/2017 18:00,26/12/2017 12:00,2017.0,./forecast_data/awp332017.dat,./forecast_data_parquet/awp332017.parquet
wp,33,Disturbance,18/11/2018 12:00,25/11/2018 18:00,2018.0,./forecast_data/awp332018.dat,./forecast_data_parquet/awp332018.parquet
wp,34,Disturbance,19/11/2018 18:00,27/11/2018 12:00,2018.0,./forecast_data/awp342018.dat,./forecast_data_parquet/awp342018.parquet
wp,35,Disturbance,24/12/2018 18:00,30/12/2018 06:00,2018.0,./forecast_data/awp352018.dat,./forecast_data_parquet/awp352018.parquet
wp,36,Thirtysix,31/12/2018 12:00,31/12/2018 18:00,2018.0,./forecast_data/awp362018.dat,./forecast_data_parquet/awp362018.parquet
wp,36,Disturbance,01/01/2019 00:00,07/01/2019 12:00,2019.0,./forecast_data/awp362019.dat,./forecast_data_parquet/awp362019.parquet
wp,64,Disturbance,24/12/2018 18:00,25/12/2018 00:00,2018.0,./forecast_data/awp642018.dat,./forecast_data_parquet/awp642018.parquet
wp,65,Disturbance,31/12/2018 12:00,31/12/2018 12:00,2018.0,./forecast_data/awp652018.dat,./forecast_data_parquet/awp652018.parquet
wp,80,Disturbance,22/08/2004 00:00,22/08/2004 00:00,2004.0,./forecast_data/awp802004.dat,./forecast_data_parquet/awp802004.parquet
wp,80,Disturbance,20/06/2005 18:00,20/06/2005 18:00,2005.0,./forecast_data/awp802005.dat,./forecast_data_parquet/awp802005.parquet
wp,81,Testaj,15/10/2003 18:00,18/10/2003 00:00,2003.0,./forecast_data/awp812003.dat,./forecast_data_parquet/awp812003.parquet
wp,81,Nesat,27/05/2005 12:00,10/06/2005 12:00,2005.0,./forecast_data/awp812005.dat,./forecast_data_parquet/awp812005.parquet
wp,82,Disturbance,03/12/2003 18:00,03/12/2003 18:00,2003.0,./forecast_data/awp822003.dat,./forecast_data_parquet/awp822003.parquet
wp,82,Disturbance,,,,./forecast_data/awp822005.dat,./forecast_data_parquet/awp822005.parquet
wp,84,Disturbance,07/11/2003 12:00,07/11/2003 12:00,2003.0,./forecast_data/awp842003.dat,./forecast_data_parquet/awp842003.parquet
